,Date,User,Tweet,hashtag,text,Segmented#
0,2023-03-23 15:17:34+00:00,narendramodi,Commendable feat!,[],"['commendable', 'feat']",
1,2023-03-23 15:17:17+00:00,narendramodi,अद्भुत प्रयास! जन सेवा के ऐसे अभियान विकास को नई गति देने वाले हैं।,[],[],
2,2023-03-23 15:16:55+00:00,narendramodi,"At a programme in Varanasi tomorrow, 24th March, various development works would be inaugurated or their foundation stones would be laid. These include infra projects, STPs and LPG bottling plant. https://t.co/z9TpqBEL7G",[],"['programme', 'varanasi', 'tomorrow', 'th', 'march', 'various', 'development', 'work', 'would', 'inaugurated', 'foundation', 'stone', 'would', 'laid', 'include', 'infra', 'project', 'stp', 'lpg', 'bottling', 'plant']",
3,2023-03-23 15:16:09+00:00,narendramodi,"24th March is marked as World TB Day to spread awareness on aspects relating to TB and eliminating it. On this occasion tomorrow, I will be speaking at the ‘One World TB Summit’ in Varanasi. India is making numerous efforts to eliminate this disease.",[],"['th', 'march', 'marked', 'world', 'tb', 'day', 'spread', 'awareness', 'aspect', 'relating', 'tb', 'eliminating', 'occasion', 'tomorrow', 'speaking', 'one', 'world', 'tb', 'summit', 'varanasi', 'india', 'making', 'numerous', 'effort', 'eliminate', 'disease']",
4,2023-03-23 03:26:21+00:00,narendramodi,Best wishes to Minister Smt. @smritiirani Ji on her birthday. She is providing admirable leadership to our Government's efforts to further the welfare of our Nari Shakti. She is admired for her oratory and connect with people from all walks of life. Praying for her long life.,[],"['best', 'wish', 'minister', 'smt', 'ji', 'birthday', 'providing', 'admirable', 'leadership', 'governments', 'effort', 'welfare', 'nari', 'shakti', 'admired', 'oratory', 'connect', 'people', 'walk', 'life', 'praying', 'long', 'life']",
5,2023-03-23 03:25:50+00:00,narendramodi,Remembering Dr. Ram Manohar Lohia Ji on his birth anniversary. He was a towering intellectual and prolific thinker who contributed immensely to India's freedom struggle and later as a dedicated leader as well as MP. We are working hard to fulfil his vision for a strong India.,[],"['remembering', 'dr', 'ram', 'manohar', 'lohia', 'ji', 'birth', 'anniversary', 'wa', 'towering', 'intellectual', 'prolific', 'thinker', 'contributed', 'immensely', 'indias', 'freedom', 'struggle', 'later', 'dedicated', 'leader', 'well', 'mp', 'working', 'hard', 'fulfil', 'vision', 'strong', 'india']",
6,2023-03-23 03:21:33+00:00,narendramodi,"India will always remember the sacrifice of Bhagat Singh, Sukhdev and Rajguru. These are greats who made an unparalleled contribution to our freedom struggle. https://t.co/SZeSThDxUW",[],"['india', 'always', 'remember', 'sacrifice', 'bhagat', 'singh', 'sukhdev', 'rajguru', 'great', 'made', 'unparalleled', 'contribution', 'freedom', 'struggle']",
7,2023-03-22 16:21:42+00:00,narendramodi,Attended the Civil Investiture Ceremony at Rashtrapati Bhavan where the Padma Awards were given. It is inspiring to be in the midst of outstanding achievers who have distinguished themselves in different fields and contributed to national progress. https://t.co/N7X8dgVKHk,[],"['attended', 'civil', 'investiture', 'ceremony', 'rashtrapati', 'bhavan', 'padma', 'award', 'given', 'inspiring', 'midst', 'outstanding', 'achiever', 'distinguished', 'different', 'field', 'contributed', 'national', 'progress']",
8,2023-03-22 15:04:36+00:00,narendramodi,"Chaired a meeting to review the preparedness on COVID-19 and Influenza. Discussed ramping up genome sequencing, improving preparedness of hospitals and importance of Covid appropriate behaviour. It is important to remain vigilant and take all precautions. https://t.co/amrzlwtcUL",[],"['chaired', 'meeting', 'review', 'preparedness', 'covid', 'influenza', 'discussed', 'ramping', 'genome', 'sequencing', 'improving', 'preparedness', 'hospital', 'importance', 'covid', 'appropriate', 'behaviour', 'important', 'remain', 'vigilant', 'take', 'precaution']",
9,2023-03-22 11:56:58+00:00,narendramodi,"தமிழ்நாடு ஜவுளித்துறையுடன் நெருங்கிய தொடர்பைக் கொண்டுள்ளது. பிரதமரின் மெகா ஜவுளிப் பூங்கா, உலக அளவிலான செயற்கை இழை மற்றும் ஜவுளித் தொழில்நுட்ப  சந்தையில் தமிழ்நாடு அதிக பங்கைப் பெற உதவும். இதன் மூலம் ஜவுளிக்கான சர்வதேச மையமாக மாறுவதற்கான இந்தியாவின் முயற்சிகளை ஊக்குவிக்கும்.",[],[' '],
10,2023-03-22 11:56:57+00:00,narendramodi,"தமிழ்நாட்டில் உள்ள எனது சகோதர, சகோதரிகளுக்கு இன்று சிறப்பான நாள்! முன்னேற விழையும் மாவட்டமான விருதுநகர், பிரதமரின் மித்ரா மெகா ஜவுளிப் பூங்காவின் உறைவிடமாக இருக்கும். இது உள்ளூர் பொருளாதாரத்தை மேம்படுத்துவதோடு, தமிழ்நாட்டின் இளைஞர்களுக்கும் பயனளிக்கும்.
#PragatiKaPMMitra",['PragatiKaPMMitra'],[],pragati ka pm mitra
11,2023-03-22 11:55:14+00:00,narendramodi,Tamil Nadu has a close association with the textiles sector. The PM MITRA mega textiles park will enable the state to have a greater share in the Man-Made Fibre and Technical Textiles market globally thus boosting India's efforts to be a global hub for textiles. #PragatiKaPMMitra,['PragatiKaPMMitra'],"['tamil', 'nadu', 'ha', 'close', 'association', 'textile', 'sector', 'pm', 'mitra', 'mega', 'textile', 'park', 'enable', 'state', 'greater', 'share', 'manmade', 'fibre', 'technical', 'textile', 'market', 'globally', 'thus', 'boosting', 'indias', 'effort', 'global', 'hub', 'textile']",pragati ka pm mitra
12,2023-03-22 11:55:12+00:00,narendramodi,"Today is a very special day for my sisters and brothers of Tamil Nadu! The aspirational district of Virudhunagar will be home to a PM MITRA mega textiles park. This will boost the local economy and will prove to be beneficial for the youngsters of the state. 

#PragatiKaPMMitra",['PragatiKaPMMitra'],"['today', 'special', 'day', 'sister', 'brother', 'tamil', 'nadu', 'aspirational', 'district', 'virudhunagar', 'home', 'pm', 'mitra', 'mega', 'textile', 'park', 'boost', 'local', 'economy', 'prove', 'beneficial', 'youngster', 'state']",pragati ka pm mitra
13,2023-03-22 07:30:02+00:00,narendramodi,Speaking at inauguration of ITU Area Office &amp; Innovation Centre in Delhi. Initiatives like 6G Test Bed &amp; 'Call Before You Dig' app are also being launched. https://t.co/z6hRdeTPbB,[],"['speaking', 'inauguration', 'itu', 'area', 'office', 'innovation', 'centre', 'delhi', 'initiative', 'like', 'g', 'test', 'bed', 'call', 'dig', 'app', 'also', 'launched']",
14,2023-03-22 03:00:06+00:00,narendramodi,"May the Poshan Pakhwada help spread awareness on proper nutrition and removing the menace of malnutrition. Glad to see a focus on Shree Anna (millets), which can play a big role in furthering healthy living.",[],"['may', 'poshan', 'pakhwada', 'help', 'spread', 'awareness', 'proper', 'nutrition', 'removing', 'menace', 'malnutrition', 'glad', 'see', 'focus', 'shree', 'anna', 'millet', 'play', 'big', 'role', 'furthering', 'healthy', 'living']",
15,2023-03-22 02:59:09+00:00,narendramodi,बिहार दिवस पर राज्य के अपने सभी भाई-बहनों को बहुत-बहुत बधाई! अपने समृद्ध इतिहास और जीवंत संस्कृति के लिए प्रसिद्ध बिहार के लोग देश के विकास के लिए हर क्षेत्र में अतुलनीय योगदान दे रहे हैं। अपनी लगन और कठिन परिश्रम से उन्होंने एक विशेष पहचान बनाई है।,[],[],
16,2023-03-22 02:58:13+00:00,narendramodi,అందరికీ ఉగాది శుభాకాంక్షలు ! https://t.co/cG5Yb3D3X7,[],[],
17,2023-03-22 02:57:16+00:00,narendramodi,ಎಲ್ಲರಿಗೂ ಸಂತಸದ ಯುಗಾದಿಯ ಶುಭಾಶಯ ! https://t.co/SEYqoPUsHl,[],[],
18,2023-03-22 02:56:09+00:00,narendramodi,Wishing everyone a Happy Ugadi! https://t.co/UecYaSvzAz,[],"['wishing', 'everyone', 'happy', 'ugadi']",
19,2023-03-22 02:54:44+00:00,narendramodi,My greetings on the special occasion of Navreh. https://t.co/SUhJ8XbxZf,[],"['greeting', 'special', 'occasion', 'navreh']",
20,2023-03-22 02:53:13+00:00,narendramodi,"गुढीपाडव्याच्या या मंगल प्रसंगी, आपणां सर्वांना माझ्या शुभेच्छा. https://t.co/BDfKtXBvPO",[],[],
21,2023-03-22 02:52:31+00:00,narendramodi,"On the auspicious occasion of Gudi Padwa, my greetings to you all. https://t.co/efgeBZfpjA",[],"['auspicious', 'occasion', 'gudi', 'padwa', 'greeting']",
22,2023-03-22 02:50:23+00:00,narendramodi,Best wishes on Sajibu Cheiraoba. Have a great year ahead. https://t.co/MVPNnifmkr,[],"['best', 'wish', 'sajibu', 'cheiraoba', 'great', 'year', 'ahead']",
23,2023-03-22 02:48:51+00:00,narendramodi,Best wishes on Cheti Chand. Jai Jhulelal! https://t.co/4X33YxuK13,[],"['best', 'wish', 'cheti', 'chand', 'jai', 'jhulelal']",
24,2023-03-22 02:47:01+00:00,narendramodi,नवरात्रि की आप सभी को अनंत शुभकामनाएं। श्रद्धा और भक्ति का यह पावन-पुनीत अवसर देशवासियों के जीवन को सुख-संपदा और सौभाग्य से रोशन करे। जय माता दी!,[],[],
25,2023-03-22 02:46:44+00:00,narendramodi,देशवासियों को नव संवत्सर की असीम शुभकामनाएं। https://t.co/lKoD755COz,[],[],
26,2023-03-21 07:38:46+00:00,narendramodi,"Navroz Mubarak! On this auspicious occasion, I pray for the happiness and good health of everyone. May the year ahead bring greater prosperity and further the spirit of togetherness in our society.",[],"['navroz', 'mubarak', 'auspicious', 'occasion', 'pray', 'happiness', 'good', 'health', 'everyone', 'may', 'year', 'ahead', 'bring', 'greater', 'prosperity', 'spirit', 'togetherness', 'society']",
27,2023-03-21 04:20:48+00:00,narendramodi,"A special visit to the Buddha Jayanti Park with my friend, PM @kishida230. https://t.co/wD0WX6I1vz",[],"['special', 'visit', 'buddha', 'jayanti', 'park', 'friend', 'pm']",
28,2023-03-21 03:32:33+00:00,narendramodi,"Glad to have attended Ugadi celebrations hosted by our former Vice President Shri @MVenkaiahNaidu Garu. Having known him for decades, I have seen his passion for culture and the zeal with which he marks important festivals.",[],"['glad', 'attended', 'ugadi', 'celebration', 'hosted', 'former', 'vice', 'president', 'shri', 'garu', 'known', 'decade', 'seen', 'passion', 'culture', 'zeal', 'mark', 'important', 'festival']",
29,2023-03-20 14:48:07+00:00,narendramodi,My friend PM @kishida230 enjoyed Indian snacks including Golgappas. https://t.co/rXtQQdD7Ki,[],"['friend', 'pm', 'enjoyed', 'indian', 'snack', 'including', 'golgappas']",
30,2023-03-20 14:44:20+00:00,narendramodi,"One of the aspects which connects India and Japan is the teachings of Lord Buddha. 

PM @kishida230 and I went to the Buddha Jayanti Park in Delhi. Sharing some glimpses. https://t.co/DL64YUQqdg",[],"['one', 'aspect', 'connects', 'india', 'japan', 'teaching', 'lord', 'buddha', 'pm', 'went', 'buddha', 'jayanti', 'park', 'delhi', 'sharing', 'glimpse']",
31,2023-03-20 13:57:13+00:00,narendramodi,"Spoke to PM @kishida230 on India's G20 Presidency and how our presidency will give voice to the views of the Global South. We also discussed ways to further peace, stability and prosperity in the Indo-Pacific.",[],"['spoke', 'pm', 'indias', 'g', 'presidency', 'presidency', 'give', 'voice', 'view', 'global', 'south', 'also', 'discussed', 'way', 'peace', 'stability', 'prosperity', 'indopacific']",
32,2023-03-20 13:57:12+00:00,narendramodi,"Held excellent talks with PM @kishida230. We discussed boosting India-Japan ties in sectors like defence, healthcare, technology, and other issues. We also discussed ways to increase competitiveness in logistics, food processing, MSME, textiles and more. 🇮🇳 🇯🇵 https://t.co/am4jXYliET",[],"['held', 'excellent', 'talk', 'pm', 'discussed', 'boosting', 'indiajapan', 'tie', 'sector', 'like', 'defence', 'healthcare', 'technology', 'issue', 'also', 'discussed', 'way', 'increase', 'competitiveness', 'logistics', 'food', 'processing', 'msme', 'textile']",
33,2023-03-20 06:57:09+00:00,narendramodi,Addressing the press meet with PM @kishida230. https://t.co/E1SIY7MlkA,[],"['addressing', 'press', 'meet', 'pm']",
34,2023-03-20 04:38:08+00:00,narendramodi,The colours and flavours of India! Germans can surely dance and dance well!,[],"['colour', 'flavour', 'india', 'german', 'surely', 'dance', 'dance', 'well']",
35,2023-03-19 16:13:37+00:00,narendramodi,"A great gesture by the Assam Governor @Gulab_kataria Ji, CM @himantabiswa Ji and Ministers of the Assam Government to visit three iconic places in Delhi- the National War Memorial, National Police Memorial and PM Sangrahalaya.",[],"['great', 'gesture', 'assam', 'governor', 'ji', 'cm', 'ji', 'minister', 'assam', 'government', 'visit', 'three', 'iconic', 'place', 'delhi', 'national', 'war', 'memorial', 'national', 'police', 'memorial', 'pm', 'sangrahalaya']",
36,2023-03-19 15:05:17+00:00,narendramodi,The #STSangamam celebrates an ancient bond between Gujarat and Tamil Nadu. Centuries ago people from Gujarat made Tamil Nadu their home and embraced the local culture. The Tamil people also welcomed them with open arms. This Sangamam celebrates ‘Ek Bharat Shreshtha Bharat.’,['STSangamam'],"['celebrates', 'ancient', 'bond', 'gujarat', 'tamil', 'nadu', 'century', 'ago', 'people', 'gujarat', 'made', 'tamil', 'nadu', 'home', 'embraced', 'local', 'culture', 'tamil', 'people', 'also', 'welcomed', 'open', 'arm', 'sangamam', 'celebrates', 'ek', 'bharat', 'shreshtha', 'bharat']",st sangamam
37,2023-03-19 15:02:47+00:00,narendramodi,"सिरसा में हमारे किसान भाई-बहनों का यह प्रयास जहां पीएम मत्स्य संपदा योजना के फायदों को सामने लाता है, वहीं यह महिला सशक्तिकरण का भी एक प्रतीक है।",[],[],
38,2023-03-19 12:40:18+00:00,narendramodi,I bow to Sri Sri Harichand Thakur Ji on his Jayanti. His role in removing inequality and furthering harmony remain unparalleled. He emphasised on social justice and worked to further education among people. We will keep working to fulfil his ideals.,[],"['bow', 'sri', 'sri', 'harichand', 'thakur', 'ji', 'jayanti', 'role', 'removing', 'inequality', 'furthering', 'harmony', 'remain', 'unparalleled', 'emphasised', 'social', 'justice', 'worked', 'education', 'among', 'people', 'keep', 'working', 'fulfil', 'ideal']",
39,2023-03-19 07:52:55+00:00,narendramodi,"Over the past 98 episodes, #MannKiBaat has showcased inspiring life journeys of grassroots level champions. I would urge you all to know more about them and their hardwork.",['MannKiBaat'],"['past', 'episode', 'ha', 'showcased', 'inspiring', 'life', 'journey', 'grassroots', 'level', 'champion', 'would', 'urge', 'know', 'hardwork']",mann ki baat
40,2023-03-19 04:00:39+00:00,narendramodi,Democracy can deliver. https://t.co/aWHRHl0Ep0,[],"['democracy', 'deliver']",
41,2023-03-19 04:00:13+00:00,narendramodi,India is increasingly becoming aspirational. We are leaving no stone unturned to empower our citizens. https://t.co/pngGj4i7hf,[],"['india', 'increasingly', 'becoming', 'aspirational', 'leaving', 'stone', 'unturned', 'empower', 'citizen']",
42,2023-03-19 03:59:40+00:00,narendramodi,Promise as well as performance…here is why it is India’s Moment. https://t.co/8GkuY2mkLD,[],"['promise', 'well', 'performancehere', 'india', 'moment']",
43,2023-03-19 03:58:09+00:00,narendramodi,"In the first 75 days of 2023, here is what India has achieved… https://t.co/QlcBcm4ABu",[],"['first', 'day', 'india', 'ha', 'achieved']",
44,2023-03-18 14:45:13+00:00,narendramodi,"Speaking at the @IndiaToday Conclave. Do watch!
 https://t.co/agwuMUkQaf",[],"['speaking', 'conclave', 'watch']",
45,2023-03-18 12:36:06+00:00,narendramodi,"दुनिया में एक तरफ Food Security की समस्या है, तो दूसरी तरफ Food Habits की परेशानी। श्री अन्न दोनों का ही समाधान है। https://t.co/M20G036LW3",[],"['food', 'security', 'food', 'habit']",
46,2023-03-18 12:35:47+00:00,narendramodi,"मिलेट्स की एक और बड़ी ताकत है, जो Climate Change से जूझ रही दुनिया के लिए बहुत उपयोगी है। यह ताकत है- इसका Climate Resilient होना। https://t.co/tNmO9uLQF6",[],"['climate', 'change', 'climate', 'resilient']",
47,2023-03-18 12:35:20+00:00,narendramodi,भारत के ‘मिलेट मूवमेंट’ में यह स्पष्ट रूप से दिख रहा है कि कैसे हम अपनी विरासत से प्रेरणा लेकर विश्व कल्याण की भावना से काम करते हैं। https://t.co/GeDtGsImSB,[],[],
48,2023-03-18 12:35:06+00:00,narendramodi,"भारत का मिलेट मिशन देश के उन ढाई करोड़ छोटे किसानों के लिए वरदान साबित होने जा रहा है, जो आजादी के दशकों बाद तक उपेक्षित रहे। https://t.co/2RLM7oQnBY",[],[],
49,2023-03-18 12:34:44+00:00,narendramodi,श्री अन्न भारत में समग्र विकास का एक माध्यम बन रहा है। इसके नाम में ‘श्री’ यूं ही नहीं जुड़ा है। श्री अन्न यानि… https://t.co/GzcYzsNZZQ,[],[],
50,2023-03-18 11:44:25+00:00,narendramodi,India-Bangladesh Friendship Pipeline will enhance cooperation in energy security between our countries. https://t.co/rj6RA0jq3W,[],"['indiabangladesh', 'friendship', 'pipeline', 'enhance', 'cooperation', 'energy', 'security', 'country']",
51,2023-03-18 06:18:32+00:00,narendramodi,Addressing the Global Millets (Shree Anna) Conference in Delhi. Let us make the 'International Year of Millets' an enormous success. https://t.co/KonmfdQRhP,[],"['addressing', 'global', 'millet', 'shree', 'anna', 'conference', 'delhi', 'let', 'u', 'make', 'international', 'year', 'millet', 'enormous', 'success']",
52,2023-03-17 14:03:27+00:00,narendramodi,"On 26th, the 99th episode of #MannKiBaat will take place. Many people are sharing their inputs and highlighting inspiring efforts which are bringing societal changes. Keep sharing your inputs on MyGov or NaMo App, or dial 1800-11-7800 to record a message. https://t.co/xNxysWeIgF",['MannKiBaat'],"['th', 'th', 'episode', 'take', 'place', 'many', 'people', 'sharing', 'input', 'highlighting', 'inspiring', 'effort', 'bringing', 'societal', 'change', 'keep', 'sharing', 'input', 'mygov', 'namo', 'app', 'dial', 'record', 'message']",mann ki baat
53,2023-03-17 13:54:58+00:00,narendramodi,"Came across this amazing rendition by the talented @SnehdeepSK. In addition to the melody, it is a great manifestation of the spirit of ‘Ek Bharat Shreshtha Bharat.’ Superb! https://t.co/U2MA3rWJNi",[],"['came', 'across', 'amazing', 'rendition', 'talented', 'addition', 'melody', 'great', 'manifestation', 'spirit', 'ek', 'bharat', 'shreshtha', 'bharat', 'superb']",
54,2023-03-17 13:47:47+00:00,narendramodi,Wonderful news for Meghalaya and furthering connectivity in the Northeast.,[],"['wonderful', 'news', 'meghalaya', 'furthering', 'connectivity', 'northeast']",
55,2023-03-17 13:47:05+00:00,narendramodi,Steel is vital to attain Aatmanirbharta. The PLI scheme has clearly energised the sector and will create opportunities for our youngsters and entrepreneurs.,[],"['steel', 'vital', 'attain', 'aatmanirbharta', 'pli', 'scheme', 'ha', 'clearly', 'energised', 'sector', 'create', 'opportunity', 'youngster', 'entrepreneur']",
56,2023-03-17 13:46:15+00:00,narendramodi,Encouraging outcome! This will benefit Dev Bhoomi Uttarakhand and further enhance tourism.,[],"['encouraging', 'outcome', 'benefit', 'dev', 'bhoomi', 'uttarakhand', 'enhance', 'tourism']",
57,2023-03-17 13:43:04+00:00,narendramodi,"At 11 AM tomorrow, 18th March, will be addressing the Global Millets (Shree Anna) Conference. This platform brings together various stakeholders and will deliberate on ways to further popularise Shree Anna and make India a hub for its production. https://t.co/eDQKMZT8Ug",[],"['tomorrow', 'th', 'march', 'addressing', 'global', 'millet', 'shree', 'anna', 'conference', 'platform', 'brings', 'together', 'various', 'stakeholder', 'deliberate', 'way', 'popularise', 'shree', 'anna', 'make', 'india', 'hub', 'production']",
58,2023-03-17 08:36:23+00:00,narendramodi,"The PM MITRA mega textile parks will provide state-of-the-art infrastructure for the textiles sector, attracts investment of crores and create lakhs of jobs. It will be a great example of 'Make in India' and 'Make For the World.' #PragatiKaPMMitra",['PragatiKaPMMitra'],"['pm', 'mitra', 'mega', 'textile', 'park', 'provide', 'stateoftheart', 'infrastructure', 'textile', 'sector', 'attracts', 'investment', 'crore', 'create', 'lakh', 'job', 'great', 'example', 'make', 'india', 'make', 'world']",pragati ka pm mitra
59,2023-03-17 08:36:22+00:00,narendramodi,"PM MITRA mega textile parks will boost the textiles sector in line with 5F (Farm to Fibre to Factory to Fashion to Foreign) vision. Glad to share that PM MITRA mega textile parks would be set up in Tamil Nadu, Telangana, Karnataka, Maharashtra, Gujarat, MP and UP.",[],"['pm', 'mitra', 'mega', 'textile', 'park', 'boost', 'textile', 'sector', 'line', 'f', 'farm', 'fibre', 'factory', 'fashion', 'foreign', 'vision', 'glad', 'share', 'pm', 'mitra', 'mega', 'textile', 'park', 'would', 'set', 'tamil', 'nadu', 'telangana', 'karnataka', 'maharashtra', 'gujarat', 'mp']",
60,2023-03-17 03:23:57+00:00,narendramodi,The #MatuaMahaMela2023 is an important event which showcases the vibrant culture of the Matua community. I would urge more people to visit the Mela. Humanity will forever be indebted to Shri Shri Harichand Thakur Ji for showing the path of kindness and service.,['MatuaMahaMela2023'],"['important', 'event', 'showcase', 'vibrant', 'culture', 'matua', 'community', 'would', 'urge', 'people', 'visit', 'mela', 'humanity', 'forever', 'indebted', 'shri', 'shri', 'harichand', 'thakur', 'ji', 'showing', 'path', 'kindness', 'service']",matua maha mela 2023
61,2023-03-17 03:22:42+00:00,narendramodi,"এক অত্যন্ত গুরুত্বপূর্ন অনুষ্ঠান হল #MatuaMahaMela2023, যেটি মতুয়া সম্প্রদায়ের স্পন্দমান সংস্কৃতিকে তুলে ধরে।  আরো অনেকেই এই মেলা দেখুন, এই আমার অনুরোধ। দয়া ও সেবার পথ দেখানোর জন্য ঠাকুর শ্রীশ্রী হরিচাঁদ জীর প্রতি মানবজাতি চিরঋণী হয়ে থাকবে।",['MatuaMahaMela2023'],[],matua maha mela 2023
62,2023-03-17 03:20:49+00:00,narendramodi,"A boost to self-reliance in defence, also reaffirming  our faith in Indian talent.",[],"['boost', 'selfreliance', 'defence', 'also', 'reaffirming', 'faith', 'indian', 'talent']",
63,2023-03-16 17:44:51+00:00,narendramodi,"It is a matter of immense pride for our country that the @RBI Governor, Shri Shaktikanta Das Ji has been conferred with the ‘Governor of the year’ Award in the Central Banking Awards 2023. Congratulations to him. https://t.co/J7L9wQWW2Q",[],"['matter', 'immense', 'pride', 'country', 'governor', 'shri', 'shaktikanta', 'da', 'ji', 'ha', 'conferred', 'governor', 'year', 'award', 'central', 'banking', 'award', 'congratulation']",
64,2023-03-16 08:47:06+00:00,narendramodi,"Compliments to all our healthcare workers for their efforts towards keeping India healthy. 

On National Vaccination Day we also recall India's strides in vaccinating people and reaffirm our commitment to building a healthy India.",[],"['compliment', 'healthcare', 'worker', 'effort', 'towards', 'keeping', 'india', 'healthy', 'national', 'vaccination', 'day', 'also', 'recall', 'indias', 'stride', 'vaccinating', 'people', 'reaffirm', 'commitment', 'building', 'healthy', 'india']",
65,2023-03-16 08:45:45+00:00,narendramodi,Good! India's port sector is growing rapidly and contributing to economic progress.,[],"['good', 'indias', 'port', 'sector', 'growing', 'rapidly', 'contributing', 'economic', 'progress']",
66,2023-03-16 08:45:17+00:00,narendramodi,नारीशक्ति को नमन! जल-थल और नभ में महिलाओं के नित-नए कीर्तिमान विकसित भारत के निर्माण में मील के पत्थर साबित होंगे।,[],[],
67,2023-03-16 08:44:57+00:00,narendramodi,"किसान भाई-बहनों के जीवन में खुशियों की मिठास यूं ही घुलती रहे, यही कामना है। उनके कल्याण के लिए हम कोई कोर-कसर नहीं छोड़ने वाले हैं।",[],[],
68,2023-03-15 14:37:40+00:00,narendramodi,Proud of India’s doctors for their dexterity and innovation.,[],"['proud', 'india', 'doctor', 'dexterity', 'innovation']",
69,2023-03-15 14:36:41+00:00,narendramodi,India is committed to self-reliance in energy and furthering sustainable growth.,[],"['india', 'committed', 'selfreliance', 'energy', 'furthering', 'sustainable', 'growth']",
70,2023-03-15 14:36:04+00:00,narendramodi,Hectic work schedules and sedentary lifestyles bring with it their own set of challenges. A good way to keep healthy is to practice Yoga even at the workplace.,[],"['hectic', 'work', 'schedule', 'sedentary', 'lifestyle', 'bring', 'set', 'challenge', 'good', 'way', 'keep', 'healthy', 'practice', 'yoga', 'even', 'workplace']",
71,2023-03-15 14:35:01+00:00,narendramodi,"आयुष्मान योजना कैसे हमारे गरीब भाई-बहनों का जीवन बचा रही है, यह उसका एक प्रत्यक्ष उदाहरण है।",[],[],
72,2023-03-15 14:34:41+00:00,narendramodi,"यह नए भारत की नारीशक्ति का आत्मविश्वास है! जीवन के हर क्षेत्र में आज महिलाएं जिन उपलब्धियों को अपने नाम दर्ज करा रही हैं, वो अमृतकाल में देश के संकल्पों के साकार होने का विश्वास दिलाती हैं।",[],[],
73,2023-03-15 12:30:07+00:00,narendramodi,"Distressed by the devastation due to Cyclone Freddy in Malawi, Mozambique and Madagascar. Condolences to President @LAZARUSCHAKWERA, President Filipe Nyusi and President @SE_Rajoelina, bereaved families and those affected by the cyclone. India stands with you in this tough time.",[],"['distressed', 'devastation', 'due', 'cyclone', 'freddy', 'malawi', 'mozambique', 'madagascar', 'condolence', 'president', 'president', 'filipe', 'nyusi', 'president', 'bereaved', 'family', 'affected', 'cyclone', 'india', 'stand', 'tough', 'time']",
74,2023-03-14 14:07:09+00:00,narendramodi,"As Nanakshahi Sammat 555 commences, greetings to the Sikh community around the world. May the coming year be filled with happiness, wonderful health and prosperity.",[],"['nanakshahi', 'sammat', 'commences', 'greeting', 'sikh', 'community', 'around', 'world', 'may', 'coming', 'year', 'filled', 'happiness', 'wonderful', 'health', 'prosperity']",
75,2023-03-14 14:06:37+00:00,narendramodi,"ਅੱਜ ਤੋਂ ਨਾਨਕਸ਼ਾਹੀ ਸੰਮਤ 555 ਸ਼ੁਰੂ ਹੋਣ 'ਤੇ ਵਿਸ਼ਵ ਭਰ ਦੇ ਸਿੱਖ ਭਾਈਚਾਰੇ ਨੂੰ ਵਧਾਈਆਂ। ਆਉਣ ਵਾਲਾ ਵਰ੍ਹਾ ਪ੍ਰਸੰਨਤਾ, ਸ਼ਾਨਦਾਰ ਸਿਹਤ ਅਤੇ ਸਮ੍ਰਿੱਧੀ ਨਾਲ ਭਰਪੂਰ ਹੋਵੇ।",[],[],
76,2023-03-13 16:42:31+00:00,narendramodi,A fruitful meeting with Mr. @PekkaLundmark in which we discussed aspects relating to technology and leveraging it for the welfare of society. We also discussed India’s strides in building next generation digital infrastructure.,[],"['fruitful', 'meeting', 'mr', 'discussed', 'aspect', 'relating', 'technology', 'leveraging', 'welfare', 'society', 'also', 'discussed', 'india', 'stride', 'building', 'next', 'generation', 'digital', 'infrastructure']",
77,2023-03-13 04:27:05+00:00,narendramodi,"A part of our efforts to strengthen the MSME sector, which is a key pillar of India’s economic growth. https://t.co/ZBm5rF4kRa",[],"['part', 'effort', 'strengthen', 'msme', 'sector', 'key', 'pillar', 'india', 'economic', 'growth']",
78,2023-03-13 04:26:42+00:00,narendramodi,"With a hundred days to go for Yoga Day, urging you all to mark it with enthusiasm. And, if you haven’t made Yoga a part of your lives already, do so at the earliest.",[],"['hundred', 'day', 'go', 'yoga', 'day', 'urging', 'mark', 'enthusiasm', 'havent', 'made', 'yoga', 'part', 'life', 'already', 'earliest']",
79,2023-03-13 04:25:50+00:00,narendramodi,"Karnataka is a powerhouse of development, contributing to the nation in so many sectors. It is an honour to serve the people of this great state.",[],"['karnataka', 'powerhouse', 'development', 'contributing', 'nation', 'many', 'sector', 'honour', 'serve', 'people', 'great', 'state']",
80,2023-03-13 04:24:24+00:00,narendramodi,Mandya was amazing! The people’s affection will always be cherished. https://t.co/l1anbInkGY,[],"['mandya', 'wa', 'amazing', 'people', 'affection', 'always', 'cherished']",
81,2023-03-13 04:19:59+00:00,narendramodi,I laud the @CISFHQrs for organising their Raising Day parade outside Delhi for the first time. Such decisions increase the spirit of participative governance.,[],"['laud', 'organising', 'raising', 'day', 'parade', 'outside', 'delhi', 'first', 'time', 'decision', 'increase', 'spirit', 'participative', 'governance']",
